"RA"	"PLOT"	"QUAD"	"INV"	"DATE"	"CREW"	"TYPE"	"CODE"	"CERT"	".STEMS"	"%COVER"	"NOTES"
1.00	"I3"	1.00	1.00	7/7/1995 0:00:00	"MP, SK"	"M"	"HYPNSP"			2.00	
1.00	"I3"	1.00	1.00	7/7/1995 0:00:00	"MP, SK"	"T"	"ACERUB"		14.00	1.00	
1.00	"I3"	1.00	1.00	7/7/1995 0:00:00	"MP, SK"	"T"	"ABIBAL"		6.00	1.00	
1.00	"I3"	1.00	1.00	7/7/1995 0:00:00	"MP, SK"	"T"	"ABIBAL"		50.00	1.00	
1.00	"I3"	2.00	1.00	7/7/1995 0:00:00	"MP, SK"	"M"	"BAZZSP"			1.00	
1.00	"I3"	2.00	1.00	7/7/1995 0:00:00	"MP, SK"	"M"	"DICRSP2"			1.00	
1.00	"I3"	2.00	1.00	7/7/1995 0:00:00	"MP, SK"	"M"	"MOSS__"			1.00	
1.00	"I3"	2.00	1.00	7/7/1995 0:00:00	"MP, SK"	"T"	"ACERSP"		1.00	1.00	
1.00	"I3"	2.00	1.00	7/7/1995 0:00:00	"MP, SK"	"T"	"ABIBAL"		30.00	1.00	
1.00	"I3"	3.00	1.00	7/7/1995 0:00:00	"MP, SK"	"H"	"MAICAN"		3.00	1.00	
1.00	"I3"	3.00	1.00	7/7/1995 0:00:00	"MP, SK"	"L"	"LICHGB"			1.00	
1.00	"I3"	3.00	1.00	7/7/1995 0:00:00	"MP, SK"	"M"	"DICRSP2"			20.00	
1.00	"I3"	3.00	1.00	7/7/1995 0:00:00	"MP, SK"	"M"	"PLEUSP"			1.00	
1.00	"I3"	3.00	1.00	7/7/1995 0:00:00	"MP, SK"	"T"	"ACERUB"		5.00	1.00	
1.00	"I3"	3.00	1.00	7/7/1995 0:00:00	"MP, SK"	"T"	"ABIBAL"		10.00	1.00	
1.00	"I3"	3.00	1.00	7/7/1995 0:00:00	"MP, SK"	"T"	"ABIBAL"		15.00	1.00	
1.00	"I3"	4.00	1.00	7/7/1995 0:00:00	"MP, SK"	"M"	"BAZZSP"			14.00	
1.00	"I3"	4.00	1.00	7/7/1995 0:00:00	"MP, SK"	"M"	"DICRSP2"			4.00	
1.00	"I3"	4.00	1.00	7/7/1995 0:00:00	"MP, SK"	"M"	"HYLOSP"			1.00	
1.00	"I3"	4.00	1.00	7/7/1995 0:00:00	"MP, SK"	"M"	"HYPNSP"			6.00	
1.00	"I3"	4.00	1.00	7/7/1995 0:00:00	"MP, SK"	"M"	"MOSS__"			1.00	
1.00	"I3"	4.00	1.00	7/7/1995 0:00:00	"MP, SK"	"M"	"PLEUSP"			1.00	
1.00	"I3"	4.00	1.00	7/7/1995 0:00:00	"MP, SK"	"T"	"ACERUB"		6.00	1.00	
1.00	"I3"	4.00	1.00	7/7/1995 0:00:00	"MP, SK"	"T"	"OSTVIR"		1.00	1.00	
1.00	"I3"	4.00	1.00	7/7/1995 0:00:00	"MP, SK"	"T"	"ABIBAL"		10.00	1.00	
1.00	"I3"	4.00	1.00	7/7/1995 0:00:00	"MP, SK"	"T"	"TSUCAN"		2.00	1.00	
1.00	"I3"	4.00	1.00	7/7/1995 0:00:00	"MP, SK"	"T"	"ABIBAL"		60.00	1.00	
1.00	"I5"	1.00	1.00	7/7/1995 0:00:00	"MP, SK"	"M"	"FRULSP"			2.00	
1.00	"I5"	1.00	1.00	7/7/1995 0:00:00	"MP, SK"	"T"	"ACERUB"		3.00	1.00	
1.00	"I5"	1.00	1.00	7/7/1995 0:00:00	"MP, SK"	"T"	"ABIBAL"		5.00	1.00	
1.00	"I5"	2.00	1.00	7/7/1995 0:00:00	"MP, SK"	"M"	"DICRSP2"			1.00	
1.00	"I5"	2.00	1.00	7/7/1995 0:00:00	"MP, SK"	"T"	"ACERUB"		2.00	1.00	
1.00	"I5"	2.00	1.00	7/7/1995 0:00:00	"MP, SK"	"T"	"ABIBAL"		5.00	1.00	
1.00	"I5"	3.00	1.00	7/7/1995 0:00:00	"MP, SK"	"M"	"MOSS__"			1.00	
1.00	"I5"	3.00	1.00	7/7/1995 0:00:00	"MP, SK"	"T"	"ACERUB"		3.00	1.00	
1.00	"I5"	4.00	1.00	7/7/1995 0:00:00	"MP, SK"	"T"	"ACERUB"		1.00	1.00	
1.00	"I6"	1.00	1.00	7/6/1995 0:00:00	"MP, SK"	"H"	"MAICAN"		1.00	1.00	
1.00	"I6"	1.00	1.00	7/6/1995 0:00:00	"MP, SK"	"H"	"TRIBOR"		1.00	1.00	
1.00	"I6"	1.00	1.00	7/6/1995 0:00:00	"MP, SK"	"M"	"MOSS__1"			1.00	
1.00	"I6"	1.00	1.00	7/6/1995 0:00:00	"MP, SK"	"T"	"ACERUB"		4.00	1.00	
1.00	"I6"	1.00	1.00	7/6/1995 0:00:00	"MP, SK"	"T"	"ABIBAL"		1.00	1.00	
1.00	"I6"	1.00	1.00	7/6/1995 0:00:00	"MP, SK"	"T"	"TSUCAN"		7.00	5.00	
1.00	"I6"	1.00	1.00	7/6/1995 0:00:00	"MP, SK"	"T"	"ABIBAL"		6.00	1.00	
1.00	"I6"	3.00	1.00	7/6/1995 0:00:00	"MP, SK"	"M"	"DICRSP2"			1.00	
1.00	"I6"	3.00	1.00	7/6/1995 0:00:00	"MP, SK"	"M"	"MOSS__1"			1.00	
1.00	"I6"	3.00	1.00	7/6/1995 0:00:00	"MP, SK"	"M"	"MOSS__2"			1.00	
1.00	"I6"	3.00	1.00	7/6/1995 0:00:00	"MP, SK"	"T"	"ACERUB"		2.00	1.00	
1.00	"I6"	4.00	1.00	7/6/1995 0:00:00	"MP, SK"	"M"	"MOSS__1"			1.00	
1.00	"I6"	4.00	1.00	7/6/1995 0:00:00	"MP, SK"	"T"	"FAGGRA"		1.00	1.00	
1.00	"I7"	1.00	1.00	7/6/1995 0:00:00	"MP, SK"	"L"	"LICHWF"			1.00	
1.00	"I7"	1.00	1.00	7/6/1995 0:00:00	"MP, SK"	"M"	"BAZZSP"			1.00	
1.00	"I7"	1.00	1.00	7/6/1995 0:00:00	"MP, SK"	"M"	"HYPNSP"			4.00	
1.00	"I7"	1.00	1.00	7/6/1995 0:00:00	"MP, SK"	"M"	"LEUCSP1"			1.00	
1.00	"I7"	1.00	1.00	7/6/1995 0:00:00	"MP, SK"	"M"	"PLEUSP"			1.00	
1.00	"I7"	1.00	1.00	7/6/1995 0:00:00	"MP, SK"	"T"	"ABIBAL"		4.00		
1.00	"I7"	2.00	1.00	7/6/1995 0:00:00	"MP, SK"	"M"	"DICRSP2"			4.00	
1.00	"I7"	2.00	1.00	7/6/1995 0:00:00	"MP, SK"	"M"	"MOSS__1"			1.00	
1.00	"I7"	2.00	1.00	7/6/1995 0:00:00	"MP, SK"	"M"	"MOSS__2"			1.00	
1.00	"I7"	2.00	1.00	7/6/1995 0:00:00	"MP, SK"	"T"	"ACERUB"		3.00	1.00	
1.00	"I7"	2.00	1.00	7/6/1995 0:00:00	"MP, SK"	"T"	"QUERUB"		1.00	1.00	
1.00	"I7"	2.00	1.00	7/6/1995 0:00:00	"MP, SK"	"T"	"ABIBAL"		4.00	1.00	
1.00	"I7"	3.00	1.00	7/6/1995 0:00:00	"MP, SK"	"M"	"DICRSP2"			1.00	
1.00	"I7"	3.00	1.00	7/6/1995 0:00:00	"MP, SK"	"T"	"ABIBAL"		5.00	1.00	
1.00	"I7"	3.00	1.00	7/6/1995 0:00:00	"MP, SK"	"T"	"ACERUB"		2.00	1.00	
1.00	"I7"	4.00	1.00	7/6/1995 0:00:00	"MP, SK"	"L"	"LICHGB"			1.00	
1.00	"I7"	4.00	1.00	7/6/1995 0:00:00	"MP, SK"	"L"	"LICHWF"			1.00	
1.00	"I7"	4.00	1.00	7/6/1995 0:00:00	"MP, SK"	"M"	"DICRSP2"			1.00	
1.00	"I7"	4.00	1.00	7/6/1995 0:00:00	"MP, SK"	"T"	"ACERUB"		3.00	1.00	
1.00	"I7"	4.00	1.00	7/6/1995 0:00:00	"MP, SK"	"T"	"ABIBAL"		8.00	1.00	
1.00	"J2"	1.00	1.00	6/30/1995 0:00:00	"MP, SK"	"H"	"MAICAN"		15.00	4.00	
1.00	"J2"	1.00	1.00	6/30/1995 0:00:00	"MP, SK"	"H"	"TRIBOR"		7.00	4.00	
1.00	"J2"	1.00	1.00	6/30/1995 0:00:00	"MP, SK"	"M"	"DICRSP2"			1.00	
1.00	"J2"	1.00	1.00	6/30/1995 0:00:00	"MP, SK"	"M"	"HYLOSP"			10.00	
1.00	"J2"	1.00	1.00	6/30/1995 0:00:00	"MP, SK"	"M"	"MOSS__"			4.00	
1.00	"J2"	1.00	1.00	6/30/1995 0:00:00	"MP, SK"	"T"	"ABIBAL"		3.00	1.00	
1.00	"J2"	1.00	1.00	6/30/1995 0:00:00	"MP, SK"	"T"	"ACERUB"		4.00	1.00	
1.00	"J2"	2.00	1.00	6/30/1995 0:00:00	"MP, SK"	"H"	"MAICAN"		2.00	1.00	
1.00	"J2"	2.00	1.00	6/30/1995 0:00:00	"MP, SK"	"H"	"TRIBOR"		2.00	1.00	
1.00	"J2"	2.00	1.00	6/30/1995 0:00:00	"MP, SK"	"M"	"DICRSP2"			4.00	
1.00	"J2"	2.00	1.00	6/30/1995 0:00:00	"MP, SK"	"T"	"ABIBAL"		3.00	1.00	
1.00	"J2"	2.00	1.00	6/30/1995 0:00:00	"MP, SK"	"T"	"ABIBAL"		4.00	1.00	
1.00	"J2"	3.00	1.00	6/30/1995 0:00:00	"MP, SK"	"H"	"TRIBOR"		3.00	1.00	
1.00	"J2"	3.00	1.00	6/30/1995 0:00:00	"MP, SK"	"L"	"LICHWF"			3.00	
1.00	"J2"	3.00	1.00	6/30/1995 0:00:00	"MP, SK"	"M"	"BAZZSP"			1.00	
1.00	"J2"	3.00	1.00	6/30/1995 0:00:00	"MP, SK"	"M"	"DICRSP2"			1.00	
1.00	"J2"	3.00	1.00	6/30/1995 0:00:00	"MP, SK"	"M"	"PLEUSP"			4.00	
1.00	"J2"	3.00	1.00	6/30/1995 0:00:00	"MP, SK"	"T"	"ACERUB"		3.00	1.00	
1.00	"J2"	3.00	1.00	6/30/1995 0:00:00	"MP, SK"	"T"	"OSTVIR"		1.00	1.00	
1.00	"J2"	3.00	1.00	6/30/1995 0:00:00	"MP, SK"	"T"	"ABIBAL"		3.00	25.00	
1.00	"J2"	4.00	1.00	6/30/1995 0:00:00	"MP, SK"	"H"	"COPTRI"		8.00	1.00	
1.00	"J2"	4.00	1.00	6/30/1995 0:00:00	"MP, SK"	"H"	"TRIBOR"		45.00	18.00	
1.00	"J2"	4.00	1.00	6/30/1995 0:00:00	"MP, SK"	"L"	"LICHWF"			1.00	
1.00	"J2"	4.00	1.00	6/30/1995 0:00:00	"MP, SK"	"M"	"BAZZSP"			18.00	
1.00	"J2"	4.00	1.00	6/30/1995 0:00:00	"MP, SK"	"M"	"FRULSP"			1.00	
1.00	"J2"	4.00	1.00	6/30/1995 0:00:00	"MP, SK"	"M"	"ULOCRI"			1.00	
1.00	"J2"	4.00	1.00	6/30/1995 0:00:00	"MP, SK"	"T"	"ABIBAL"		9.00	1.00	
1.00	"J2"	4.00	1.00	6/30/1995 0:00:00	"MP, SK"	"T"	"ACERUB"		5.00	1.00	
1.00	"J2"	4.00	1.00	6/30/1995 0:00:00	"MP, SK"	"T"	"PINSTR"		1.00	1.00	
1.00	"J3"	1.00	1.00	6/30/1995 0:00:00	"MP, SK"	"M"	"MOSS__"			3.00	
1.00	"J3"	1.00	1.00	7/7/1995 0:00:00	"MP, SK"	"M"	"HYPNSP"			3.00	
1.00	"J3"	1.00	1.00	7/7/1995 0:00:00	"MP, SK"	"T"	"ACERUB"		4.00	1.00	
1.00	"J3"	1.00	1.00	7/7/1995 0:00:00	"MP, SK"	"T"	"ABIBAL"		5.00	1.00	
1.00	"J3"	2.00	1.00	7/7/1995 0:00:00	"MP, SK"	"T"	"ABIBAL"		5.00	1.00	
1.00	"J3"	2.00	1.00	7/7/1995 0:00:00	"MP, SK"	"T"	"ACERUB"		2.00	1.00	
1.00	"J3"	3.00	1.00	7/7/1995 0:00:00	"MP, SK"	"M"	"BAZZSP"			1.00	
1.00	"J3"	3.00	1.00	7/7/1995 0:00:00	"MP, SK"	"T"	"ACERUB"		8.00	1.00	
1.00	"J3"	4.00	1.00	7/7/1995 0:00:00	"MP, SK"	"M"	"BAZZSP"			4.00	
1.00	"J3"	4.00	1.00	7/7/1995 0:00:00	"MP, SK"	"M"	"DICRSP2"			2.00	
1.00	"J3"	4.00	1.00	7/7/1995 0:00:00	"MP, SK"	"M"	"MOSS__"			2.00	
1.00	"J3"	4.00	1.00	7/7/1995 0:00:00	"MP, SK"	"M"	"PTILSP"			4.00	
1.00	"J3"	4.00	1.00	7/7/1995 0:00:00	"MP, SK"	"T"	"ABIBAL"		20.00	1.00	
1.00	"J4"	1.00	1.00	7/7/1995 0:00:00	"MP, SK"	"M"	"MOSS__"			1.00	
1.00	"J4"	1.00	1.00	7/7/1995 0:00:00	"MP, SK"	"T"	"ACERUB"		3.00	1.00	
1.00	"J4"	1.00	1.00	7/7/1995 0:00:00	"MP, SK"	"T"	"ABIBAL"		10.00	1.00	
1.00	"J4"	2.00	1.00	7/7/1995 0:00:00	"MP, SK"	"H"	"MAICAN"		1.00	1.00	
1.00	"J4"	2.00	1.00	7/7/1995 0:00:00	"MP, SK"	"H"	"TRIBOR"		1.00	1.00	
1.00	"J4"	2.00	1.00	7/7/1995 0:00:00	"MP, SK"	"M"	"DICRSP2"			1.00	
1.00	"J4"	2.00	1.00	7/7/1995 0:00:00	"MP, SK"	"M"	"HYPNSP"			2.00	
1.00	"J4"	2.00	1.00	7/7/1995 0:00:00	"MP, SK"	"T"	"ACEPEN"		2.00	2.00	
1.00	"J4"	2.00	1.00	7/7/1995 0:00:00	"MP, SK"	"T"	"ABIBAL"		10.00	1.00	
1.00	"J4"	3.00	1.00	7/7/1995 0:00:00	"MP, SK"	"H"	"MAICAN"		8.00	1.00	
1.00	"J4"	3.00	1.00	7/7/1995 0:00:00	"MP, SK"	"H"	"TRIBOR"		1.00	1.00	
1.00	"J4"	3.00	1.00	7/7/1995 0:00:00	"MP, SK"	"M"	"BAZZSP"			4.00	
1.00	"J4"	3.00	1.00	7/7/1995 0:00:00	"MP, SK"	"M"	"HYPNSP"			2.00	
1.00	"J4"	3.00	1.00	7/7/1995 0:00:00	"MP, SK"	"T"	"ACERUB"		4.00	1.00	
1.00	"J4"	3.00	1.00	7/7/1995 0:00:00	"MP, SK"	"T"	"ABIBAL"		1.00	1.00	
1.00	"J4"	3.00	1.00	7/7/1995 0:00:00	"MP, SK"	"T"	"TSUCAN"		1.00	1.00	
1.00	"J4"	3.00	1.00	7/7/1995 0:00:00	"MP, SK"	"T"	"ABIBAL"		30.00	1.00	
1.00	"J4"	4.00	1.00	7/7/1995 0:00:00	"MP, SK"	"L"	"LICHGB"			1.00	
1.00	"J4"	4.00	1.00	7/7/1995 0:00:00	"MP, SK"	"L"	"LICHWF"			1.00	
1.00	"J4"	4.00	1.00	7/7/1995 0:00:00	"MP, SK"	"M"	"HYPNSP"			1.00	
1.00	"J4"	4.00	1.00	7/7/1995 0:00:00	"MP, SK"	"T"	"ACERUB"		1.00	1.00	
1.00	"J4"	4.00	1.00	7/7/1995 0:00:00	"MP, SK"	"T"	"ABIBAL"		2.00	1.00	
1.00	"J4"	4.00	1.00	7/7/1995 0:00:00	"MP, SK"	"T"	"ABIBAL"		15.00	1.00	
1.00	"J5"	1.00	1.00	7/7/1995 0:00:00	"MP, SK"	"T"	"ACERUB"		1.00	1.00	
1.00	"J5"	2.00	1.00	7/7/1995 0:00:00	"MP, SK"	"M"	"MOSS__"			1.00	
1.00	"J5"	2.00	1.00	7/7/1995 0:00:00	"MP, SK"	"T"	"POPUSP"		1.00	1.00	
1.00	"J5"	3.00	1.00	7/7/1995 0:00:00	"MP, SK"	"M"	"MOSS__"			1.00	
1.00	"J5"	3.00	1.00	7/7/1995 0:00:00	"MP, SK"	"T"	"ACERSP"		2.00	1.00	
1.00	"J5"	3.00	1.00	7/7/1995 0:00:00	"MP, SK"	"T"	"ABIBAL"		5.00	1.00	
1.00	"J6"	1.00	1.00	7/6/1995 0:00:00	"MP, SK"	"M"	"BAZZSP"			1.00	
1.00	"J6"	1.00	1.00	7/6/1995 0:00:00	"MP, SK"	"M"	"MOSS__1"			1.00	
1.00	"J6"	1.00	1.00	7/6/1995 0:00:00	"MP, SK"	"M"	"MOSS__2"			1.00	
1.00	"J6"	1.00	1.00	7/6/1995 0:00:00	"MP, SK"	"T"	"ACERUB"		6.00	1.00	
1.00	"J6"	2.00	1.00	7/6/1995 0:00:00	"MP, SK"	"M"	"BAZZSP"			4.00	
1.00	"J6"	2.00	1.00	7/6/1995 0:00:00	"MP, SK"	"T"	"ACERUB"		4.00	1.00	
1.00	"J6"	3.00	1.00	7/6/1995 0:00:00	"MP, SK"	"M"	"BAZZSP"			1.00	
1.00	"J6"	3.00	1.00	7/6/1995 0:00:00	"MP, SK"	"M"	"DICRSP2"			1.00	
1.00	"J6"	3.00	1.00	7/6/1995 0:00:00	"MP, SK"	"M"	"MOSS__1"			8.00	
1.00	"J6"	3.00	1.00	7/6/1995 0:00:00	"MP, SK"	"T"	"ACERUB"		2.00	1.00	
1.00	"J6"	4.00	1.00	7/6/1995 0:00:00	"MP, SK"	"M"	"MOSS__"			1.00	
1.00	"J6"	4.00	1.00	7/6/1995 0:00:00	"MP, SK"	"T"	"ACERUB"		7.00	1.00	
1.00	"K2"	1.00	1.00	6/30/1995 0:00:00	"MP, SK"	"L"	"LICHGB"			1.00	
1.00	"K2"	1.00	1.00	6/30/1995 0:00:00	"MP, SK"	"L"	"LICHWF"			1.00	
1.00	"K2"	1.00	1.00	6/30/1995 0:00:00	"MP, SK"	"M"	"BAZZSP"			1.00	
1.00	"K2"	1.00	1.00	6/30/1995 0:00:00	"MP, SK"	"M"	"DICRSP2"			1.00	
1.00	"K2"	1.00	1.00	6/30/1995 0:00:00	"MP, SK"	"M"	"HYLOSP"			1.00	
1.00	"K2"	1.00	1.00	6/30/1995 0:00:00	"MP, SK"	"M"	"PLEUSP"			1.00	
1.00	"K2"	1.00	1.00	6/30/1995 0:00:00	"MP, SK"	"T"	"ABIBAL"		3.00	1.00	
1.00	"K2"	1.00	1.00	6/30/1995 0:00:00	"MP, SK"	"T"	"ACERUB"		1.00	1.00	
1.00	"K2"	2.00	1.00	6/30/1995 0:00:00	"MP, SK"	"H"	"MAICAN"		9.00	1.00	
1.00	"K2"	2.00	1.00	6/30/1995 0:00:00	"MP, SK"	"L"	"LICHWF"			1.00	
1.00	"K2"	2.00	1.00	6/30/1995 0:00:00	"MP, SK"	"M"	"BAZZSP"			6.00	
1.00	"K2"	2.00	1.00	6/30/1995 0:00:00	"MP, SK"	"M"	"DICRSP1"			6.00	
1.00	"K2"	2.00	1.00	6/30/1995 0:00:00	"MP, SK"	"T"	"ACERUB"		7.00	1.00	
1.00	"K2"	2.00	1.00	6/30/1995 0:00:00	"MP, SK"	"T"	"TSUCAN"			1.00	
1.00	"K2"	2.00	1.00	6/30/1995 0:00:00	"MP, SK"	"T"	"ABIBAL"		1.00	1.00	
1.00	"K2"	2.00	1.00	6/30/1995 0:00:00	"MP, SK"	"T"	"ABIBAL"		30.00	1.00	
1.00	"K2"	3.00	1.00	6/30/1995 0:00:00	"MP, SK"	"H"	"CLIBOR"		1.00	1.00	
1.00	"K2"	3.00	1.00	6/30/1995 0:00:00	"MP, SK"	"H"	"MAICAN"		14.00	1.00	
1.00	"K2"	3.00	1.00	6/30/1995 0:00:00	"MP, SK"	"H"	"MITREP"		1.00	1.00	
1.00	"K2"	3.00	1.00	6/30/1995 0:00:00	"MP, SK"	"M"	"BAZZSP"			8.00	
1.00	"K2"	3.00	1.00	6/30/1995 0:00:00	"MP, SK"	"M"	"DICRSP1"			1.00	
1.00	"K2"	3.00	1.00	6/30/1995 0:00:00	"MP, SK"	"M"	"DICRSP2"			1.00	
1.00	"K2"	3.00	1.00	6/30/1995 0:00:00	"MP, SK"	"M"	"HYLOSP"			1.00	
1.00	"K2"	3.00	1.00	6/30/1995 0:00:00	"MP, SK"	"M"	"PLEUSP"			6.00	
1.00	"K2"	3.00	1.00	6/30/1995 0:00:00	"MP, SK"	"T"	"ACERUB"		1.00	1.00	
1.00	"K2"	3.00	1.00	6/30/1995 0:00:00	"MP, SK"	"T"	"ABIBAL"		2.00	1.00	
1.00	"K2"	3.00	1.00	6/30/1995 0:00:00	"MP, SK"	"T"	"TSUCAN"		1.00	1.00	
1.00	"K2"	3.00	1.00	6/30/1995 0:00:00	"MP, SK"	"T"	"ABIBAL"		10.00	1.00	
1.00	"K2"	3.00	1.00	6/30/1995 0:00:00	"MP, SK"	"T"	"TSUCAN"		2.00	1.00	
1.00	"K2"	4.00	1.00	6/30/1995 0:00:00	"MP, SK"	"H"	"MAICAN"		9.00	2.00	
1.00	"K2"	4.00	1.00	6/30/1995 0:00:00	"MP, SK"	"H"	"TRIBOR"		6.00	1.00	
1.00	"K2"	4.00	1.00	6/30/1995 0:00:00	"MP, SK"	"L"	"LICHWF"			1.00	
1.00	"K2"	4.00	1.00	6/30/1995 0:00:00	"MP, SK"	"M"	"BAZZSP"			65.00	
1.00	"K2"	4.00	1.00	6/30/1995 0:00:00	"MP, SK"	"M"	"FRULSP"			1.00	
1.00	"K2"	4.00	1.00	6/30/1995 0:00:00	"MP, SK"	"M"	"HYLOSP"			20.00	
1.00	"K2"	4.00	1.00	6/30/1995 0:00:00	"MP, SK"	"M"	"PLEUSP"			4.00	
1.00	"K2"	4.00	1.00	6/30/1995 0:00:00	"MP, SK"	"T"	"TSUCAN"		1.00	1.00	
1.00	"K2"	4.00	1.00	6/30/1995 0:00:00	"MP, SK"	"T"	"ABIBAL"		30.00	1.00	
2.00	"C2"	1.00	1.00	6/28/1995 0:00:00	"MP, SK"	"H"	"MAICAN"		2.00	1.00	
2.00	"C2"	1.00	1.00	6/28/1995 0:00:00	"MP, SK"	"L"	"LICHWF"			1.00	
2.00	"C2"	1.00	1.00	6/28/1995 0:00:00	"MP, SK"	"M"	"DICRSP2"			1.00	
2.00	"C2"	1.00	1.00	6/28/1995 0:00:00	"MP, SK"	"M"	"HYPNSP"			1.00	
2.00	"C2"	1.00	1.00	6/28/1995 0:00:00	"MP, SK"	"T"	"ABIBAL"		3.00	1.00	
2.00	"C2"	1.00	1.00	6/28/1995 0:00:00	"MP, SK"	"T"	"ACERUB"		5.00	1.00	
2.00	"C2"	2.00	1.00	6/28/1995 0:00:00	"MP, SK"	"H"	"MAICAN"		4.00	2.00	
2.00	"C2"	2.00	1.00	6/28/1995 0:00:00	"MP, SK"	"H"	"MONUNI"		1.00	1.00	
2.00	"C2"	2.00	1.00	6/28/1995 0:00:00	"MP, SK"	"H"	"STRESP"		4.00	4.00	
2.00	"C2"	2.00	1.00	6/28/1995 0:00:00	"MP, SK"	"H"	"TRIBOR"		2.00	1.00	
2.00	"C2"	2.00	1.00	6/28/1995 0:00:00	"MP, SK"	"M"	"DICRSP2"			1.00	
2.00	"C2"	2.00	1.00	6/28/1995 0:00:00	"MP, SK"	"T"	"ABIBAL"		3.00	20.00	
2.00	"C2"	2.00	1.00	6/28/1995 0:00:00	"MP, SK"	"T"	"TSUCAN"		1.00	25.00	
2.00	"C2"	2.00	1.00	6/28/1995 0:00:00	"MP, SK"	"T"	"ABIBAL"		2.00	1.00	
2.00	"C2"	4.00	1.00	6/28/1995 0:00:00	"MP, SK"	"H"	"MONUNI"		15.00	1.00	
2.00	"C2"	4.00	1.00	6/28/1995 0:00:00	"MP, SK"	"H"	"TRIBOR"		3.00	1.00	
2.00	"C2"	4.00	1.00	6/28/1995 0:00:00	"MP, SK"	"M"	"MOSS__"			1.00	
2.00	"C2"	4.00	1.00	6/28/1995 0:00:00	"MP, SK"	"M"	"ULOCRI"			1.00	
2.00	"C2"	4.00	1.00	6/28/1995 0:00:00	"MP, SK"	"T"	"ABIBAL"		3.00	8.00	
2.00	"C2"	4.00	1.00	6/28/1995 0:00:00	"MP, SK"	"T"	"ACERUB"		3.00	1.00	
2.00	"C2"	4.00	1.00	6/28/1995 0:00:00	"MP, SK"	"T"	"FAGGRA"		1.00	1.00	
2.00	"C3"	1.00	1.00	6/28/1995 0:00:00	"MP, SK"	"M"	"BAZZSP"			2.00	
2.00	"C3"	1.00	1.00	6/28/1995 0:00:00	"MP, SK"	"M"	"DICRSP2"			1.00	
2.00	"C3"	1.00	1.00	6/28/1995 0:00:00	"MP, SK"	"M"	"FRUEBO"			1.00	
2.00	"C3"	1.00	1.00	6/28/1995 0:00:00	"MP, SK"	"M"	"MOSS__"			2.00	
2.00	"C3"	1.00	1.00	6/28/1995 0:00:00	"MP, SK"	"T"	"ABIBAL"		6.00	1.00	
2.00	"C3"	1.00	1.00	6/28/1995 0:00:00	"MP, SK"	"T"	"ACERSP"		2.00	1.00	
2.00	"C3"	2.00	1.00	6/28/1995 0:00:00	"MP, SK"	"H"	"MAICAN"		5.00	1.00	
2.00	"C3"	2.00	1.00	6/28/1995 0:00:00	"MP, SK"	"M"	"DICRSP2"			2.00	
2.00	"C3"	2.00	1.00	6/28/1995 0:00:00	"MP, SK"	"M"	"HYPIMP"			2.00	
2.00	"C3"	2.00	1.00	6/28/1995 0:00:00	"MP, SK"	"M"	"MOSS__"			2.00	
2.00	"C3"	2.00	1.00	6/28/1995 0:00:00	"MP, SK"	"M"	"PTILSP"			2.00	
2.00	"C3"	2.00	1.00	6/28/1995 0:00:00	"MP, SK"	"T"	"ACERSP"		1.00	1.00	
2.00	"C3"	2.00	1.00	6/28/1995 0:00:00	"MP, SK"	"T"	"ABIBAL"		3.00	35.00	
2.00	"C3"	2.00	1.00	6/28/1995 0:00:00	"MP, SK"	"T"	"ABIBAL"		3.00	1.00	
2.00	"C3"	3.00	1.00	6/28/1995 0:00:00	"MP, SK"	"M"	"DICRSP2"			1.00	
2.00	"C3"	3.00	1.00	6/28/1995 0:00:00	"MP, SK"	"M"	"MOSS__"			4.00	
2.00	"C3"	3.00	1.00	6/28/1995 0:00:00	"MP, SK"	"M"	"PTILSP"			4.00	
2.00	"C3"	3.00	1.00	6/28/1995 0:00:00	"MP, SK"	"T"	"ABIBAL"		8.00	1.00	
2.00	"C3"	4.00	1.00	6/28/1995 0:00:00	"MP, SK"	"M"	"NOWCUR"			1.00	
2.00	"C3"	4.00	1.00	6/28/1995 0:00:00	"MP, SK"	"M"	"PTILSP"			1.00	
2.00	"C3"	4.00	1.00	6/28/1995 0:00:00	"MP, SK"	"T"	"ABIBAL"		20.00	1.00	
2.00	"C4"	1.00	1.00	6/28/1995 0:00:00	"MP, SK"	"F"	"POLACR"			25.00	
2.00	"C4"	1.00	1.00	6/28/1995 0:00:00	"MP, SK"	"H"	"MAICAN"			1.00	
2.00	"C4"	1.00	1.00	6/28/1995 0:00:00	"MP, SK"	"M"	"FRUEBO"			1.00	
2.00	"C4"	1.00	1.00	6/28/1995 0:00:00	"MP, SK"	"M"	"MOSS__1"			1.00	
2.00	"C4"	1.00	1.00	6/28/1995 0:00:00	"MP, SK"	"M"	"MOSS__2"			1.00	
2.00	"C4"	1.00	1.00	6/28/1995 0:00:00	"MP, SK"	"T"	"ACERSP"		1.00	1.00	
2.00	"C4"	2.00	1.00	6/28/1995 0:00:00	"MP, SK"	"H"	"MAICAN"		10.00	2.00	
2.00	"C4"	2.00	1.00	6/28/1995 0:00:00	"MP, SK"	"H"	"TRIBOR"		14.00	6.00	
2.00	"C4"	2.00	1.00	6/28/1995 0:00:00	"MP, SK"	"T"	"ABIBAL"		7.00	20.00	
