"RA"	"PLOT"	"DATE"	"CREW"	"S."	"INV"	"NT/MT"	"TREE_CODE"	"DBH"	"GAP"	"COND"	"CC"	"ST"	"LI"	"BAD"	"NOTES"
9.00	"C6"	6/14/2011 0:00:00	"PRW;KS;JK;AP"	178.00	4.00	"NT"	"ACRU"	1.50	2	0		"C"	1		
9.00	"C7"	6/3/1997 0:00:00	"MM, SG, TS, TT"	1.00	1.00	"NT"	"ABBA"	1.60	0		"I"				
9.00	"C7"	6/10/2002 0:00:00	"MRS, MCP"	1.00	2.00		"ABBA"			9					
9.00	"C7"	6/13/2007 0:00:00	"RM,ER,ED"	1.00	3.00		"ABBA"			9					
9.00	"C7"	6/3/1997 0:00:00	"MM, SG, TS, TT"	2.00	1.00	"NT"	"ABBA"	1.70	0		"I"				
9.00	"C7"	6/21/2000 0:00:00	"LC, DH, RS"	2.00	1.50		"ABBA"	1.90	0		"O"				
9.00	"C7"	6/10/2002 0:00:00	"MRS, MCP"	2.00	2.00		"ABBA"	2.10	0	0	"I"				
9.00	"C7"	6/13/2007 0:00:00	"RM,ER,ED"	2.00	3.00		"ABBA"	2.60	0	0		"D"	0		
9.00	"C7"	6/14/2011 0:00:00	"KS,PRW,AP,JK"	2.00	4.00		"ABBA"	3.70	2	0		"D"	1		
9.00	"C7"	6/3/1997 0:00:00	"MM, SG, TS, TT"	3.00	1.00	"NT"	"ABBA"	7.40	0		"D"				
9.00	"C7"	6/21/2000 0:00:00	"LC, DH, RS"	3.00	1.50		"ABBA"	7.20	0		"O"				
9.00	"C7"	6/10/2002 0:00:00	"MRS, MCP"	3.00	2.00		"ABBA"	7.75	0	0	"D"				
9.00	"C7"	6/13/2007 0:00:00	"RM,ER,ED"	3.00	3.00		"ABBA"	8.30	0	0		"C"	1		
9.00	"C7"	6/14/2011 0:00:00	"KS,PRW,AP,JK"	3.00	4.00		"ABBA"			-1					"OS 033"
9.00	"C7"	6/3/1997 0:00:00	"MM, SG, TS, TT"	4.00	1.00	"NT"	"ABBA"	3.50	0		"C"				
9.00	"C7"	6/21/2000 0:00:00	"LC, DH, RS"	4.00	1.50		"ABBA"	3.40	0		"O"				
9.00	"C7"	6/10/2002 0:00:00	"MRS, MCP"	4.00	2.00		"ABBA"	3.80	0	0	"C"				
9.00	"C7"	6/13/2007 0:00:00	"RM,ER,ED"	4.00	3.00		"ABBA"	4.30	0	0		"D"	1		
9.00	"C7"	6/14/2011 0:00:00	"KS,PRW,AP,JK"	4.00	4.00		"ABBA"	5.30	2	0		"D"	2		
9.00	"C7"	6/3/1997 0:00:00	"MM, SG, TS, TT"	5.00	1.00	"NT"	"ABBA"	1.80	0		"I"				
9.00	"C7"	6/21/2000 0:00:00	"LC, DH, RS"	5.00	1.50		"ABBA"	2.20	0		"O"				
9.00	"C7"	6/10/2002 0:00:00	"MRS, MCP"	5.00	2.00		"ABBA"	2.60	0	0	"I"				
9.00	"C7"	6/13/2007 0:00:00	"RM,ER,ED"	5.00	3.00		"ABBA"	3.40	0	0		"D"	1		
9.00	"C7"	6/14/2011 0:00:00	"KS,PRW,AP,JK"	5.00	4.00		"ABBA"	4.80	2	0		"D"	3		
9.00	"C7"	6/3/1997 0:00:00	"MM, SG, TS, TT"	6.00	1.00	"NT"	"ABBA"	3.70	0		"C"				
9.00	"C7"	6/21/2000 0:00:00	"LC, DH, RS"	6.00	1.50		"ABBA"	3.90	0		"O"				
9.00	"C7"	6/10/2002 0:00:00	"MRS, MCP"	6.00	2.00		"ABBA"	4.30	0	0	"C"				
9.00	"C7"	6/13/2007 0:00:00	"RM,ER,ED"	6.00	3.00		"ABBA"	5.20	0	0		"D"	1		
9.00	"C7"	6/14/2011 0:00:00	"KS,PRW,AP,JK"	6.00	4.00		"ABBA"	6.30	2	0		"D"	3		
9.00	"C7"	6/3/1997 0:00:00	"MM, SG, TS, TT"	7.00	1.00	"NT"	"ABBA"	2.60	0		"C"				
9.00	"C7"	6/21/2000 0:00:00	"LC, DH, RS"	7.00	1.50		"ABBA"	3.00	0		"O"				
9.00	"C7"	6/10/2002 0:00:00	"MRS, MCP"	7.00	2.00		"ABBA"	3.25	0	0	"C"				
9.00	"C7"	6/13/2007 0:00:00	"RM,ER,ED"	7.00	3.00		"ABBA"	4.00	0	0		"D"	1		
9.00	"C7"	6/14/2011 0:00:00	"KS,PRW,AP,JK"	7.00	4.00		"ABBA"	5.40	2	0		"C"	2		
9.00	"C7"	6/3/1997 0:00:00	"MM, SG, TS, TT"	8.00	1.00	"NT"	"ABBA"	7.40	0		"D"				
9.00	"C7"	6/21/2000 0:00:00	"LC, DH, RS"	8.00	1.50		"ABBA"	7.20	0		"O"				
9.00	"C7"	6/10/2002 0:00:00	"MRS, MCP"	8.00	2.00		"ABBA"	7.80	0	0	"D"				
9.00	"C7"	6/13/2007 0:00:00	"RM,ER,ED"	8.00	3.00		"ABBA"			8					
9.00	"C7"	6/14/2011 0:00:00	"KS,PRW,AP,JK"	8.00	4.00		"ABBA"			-1					"OS 034"
9.00	"C7"	6/3/1997 0:00:00	"MM, SG, TS, TT"	9.00	1.00	"NT"	"ABBA"	2.10	0		"I"				
9.00	"C7"	6/21/2000 0:00:00	"LC, DH, RS"	9.00	1.50		"ABBA"	2.20	0		"O"				
9.00	"C7"	6/10/2002 0:00:00	"MRS, MCP"	9.00	2.00		"ABBA"	2.40	0	0	"I"				
9.00	"C7"	6/13/2007 0:00:00	"RM,ER,ED"	9.00	3.00		"ABBA"	3.30	0	0		"D"	1		
9.00	"C7"	6/14/2011 0:00:00	"KS,PRW,AP,JK"	9.00	4.00	"MT"	"ABBA"	4.00	0	0		"D"	2		
9.00	"C7"	6/3/1997 0:00:00	"MM, SG, TS, TT"	10.00	1.00	"NT"	"ABBA"	1.80	0		"O"				
9.00	"C7"	6/21/2000 0:00:00	"LC, DH, RS"	10.00	1.50		"ABBA"	1.70	0		"O"				
9.00	"C7"	6/10/2002 0:00:00	"MRS, MCP"	10.00	2.00		"ABBA"	1.90	0	4	"O"				
9.00	"C7"	6/13/2007 0:00:00	"RM,ER,ED"	10.00	3.00		"ABBA"	1.80	0	4		"D"	0		
9.00	"C7"	6/14/2011 0:00:00	"KS,PRW,AP,JK"	10.00	4.00		"ABBA"			9					
9.00	"C7"	6/3/1997 0:00:00	"MM, SG, TS, TT"	11.00	1.00	"NT"	"ABBA"	2.20	0		"I"				
9.00	"C7"	6/21/2000 0:00:00	"LC, DH, RS"	11.00	1.50		"ABBA"	2.30	0		"O"				
9.00	"C7"	6/10/2002 0:00:00	"MRS, MCP"	11.00	2.00		"ABBA"	2.40	0	0	"O"				
9.00	"C7"	6/13/2007 0:00:00	"RM,ER,ED"	11.00	3.00		"ABBA"	2.80	0	5		"D"	0		
9.00	"C7"	6/14/2011 0:00:00	"KS,PRW,AP,JK"	11.00	4.00		"ABBA"	2.80	0	0		"D"	0		
9.00	"C7"	6/3/1997 0:00:00	"MM, SG, TS, TT"	12.00	1.00	"NT"	"ABBA"	3.80	0		"C"				
9.00	"C7"	6/21/2000 0:00:00	"LC, DH, RS"	12.00	1.50		"ABBA"	3.90	0		"O"				
9.00	"C7"	6/10/2002 0:00:00	"MRS, MCP"	12.00	2.00		"ABBA"	4.30	0	0	"C"				
9.00	"C7"	6/13/2007 0:00:00	"RM,ER,ED"	12.00	3.00		"ABBA"	5.10	0	0		"D"	1		
9.00	"C7"	6/14/2011 0:00:00	"KS,PRW,AP,JK"	12.00	4.00	"MT"	"ABBA"	5.90	0	0		"C"	1		
9.00	"C7"	6/3/1997 0:00:00	"MM, SG, TS, TT"	13.00	1.00	"NT"	"ABBA"	2.50	0		"I"				
9.00	"C7"	6/21/2000 0:00:00	"LC, DH, RS"	13.00	1.50		"ABBA"	2.60	0		"O"				
9.00	"C7"	6/10/2002 0:00:00	"MRS, MCP"	13.00	2.00		"ABBA"	2.75	0	0	"C"				
9.00	"C7"	6/13/2007 0:00:00	"RM,ER,ED"	13.00	3.00		"ABBA"	2.80	0	0		"D"	0		
9.00	"C7"	6/14/2011 0:00:00	"KS,PRW,AP,JK"	13.00	4.00	"MT"	"ABBA"	3.10	0	45		"D"	0		"CRUSHED"
9.00	"C7"	6/3/1997 0:00:00	"MM, SG, TS, TT"	14.00	1.00	"NT"	"ABBA"	4.50	0		"O"				
9.00	"C7"	6/21/2000 0:00:00	"LC, DH, RS"	14.00	1.50		"ABBA"			9					
9.00	"C7"	6/3/1997 0:00:00	"MM, SG, TS, TT"	15.00	1.00	"NT"	"ABBA"	4.60	0		"C"				
9.00	"C7"	6/21/2000 0:00:00	"LC, DH, RS"	15.00	1.50		"ABBA"	5.00	0		"O"				
9.00	"C7"	6/10/2002 0:00:00	"MRS, MCP"	15.00	2.00		"ABBA"	5.50	0	0	"D"				
9.00	"C7"	6/13/2007 0:00:00	"RM,ER,ED"	15.00	3.00		"ABBA"			8					
9.00	"C7"	6/14/2011 0:00:00	"KS,PRW,AP,JK"	15.00	4.00		"ABBA"			8					
9.00	"C7"	6/3/1997 0:00:00	"MM, SG, TS, TT"	16.00	1.00	"NT"	"ABBA"	2.90	0		"I"				
9.00	"C7"	6/21/2000 0:00:00	"LC, DH, RS"	16.00	1.50		"ABBA"	3.00	0		"O"				
9.00	"C7"	6/10/2002 0:00:00	"MRS, MCP"	16.00	2.00		"ABBA"	3.10	0	0	"C"				
9.00	"C7"	6/13/2007 0:00:00	"RM,ER,ED"	16.00	3.00		"ABBA"	3.50	0	0		"D"	1		
9.00	"C7"	6/14/2011 0:00:00	"KS,PRW,AP,JK"	16.00	4.00		"ABBA"	4.30	0	0		"D"	1		
9.00	"C7"	6/3/1997 0:00:00	"MM, SG, TS, TT"	17.00	1.00	"NT"	"ABBA"	2.80	0		"C"				
9.00	"C7"	6/21/2000 0:00:00	"LC, DH, RS"	17.00	1.50		"ABBA"	2.80	0		"O"				
9.00	"C7"	6/10/2002 0:00:00	"MRS, MCP"	17.00	2.00		"ABBA"	3.20	0	5	"O"				
9.00	"C7"	6/13/2007 0:00:00	"RM,ER,ED"	17.00	3.00		"ABBA"			8					
9.00	"C7"	6/14/2011 0:00:00	"KS,PRW,AP,JK"	17.00	4.00		"ABBA"	3.70	0	5		"D"	1		"FOUND"
9.00	"C7"	6/3/1997 0:00:00	"MM, SG, TS, TT"	18.00	1.00	"NT"	"ABBA"	1.60	0		"O"				
9.00	"C7"	6/21/2000 0:00:00	"LC, DH, RS"	18.00	1.50		"TSCA"	1.80	0		"O"				
9.00	"C7"	6/10/2002 0:00:00	"MRS, MCP"	18.00	2.00		"TSCA"	2.00	0	5	"I"				
9.00	"C7"	6/13/2007 0:00:00	"RM,ER,ED"	18.00	3.00		"TSCA"	2.20	0	5		"D"	0		
9.00	"C7"	6/14/2011 0:00:00	"KS,PRW,AP,JK"	18.00	4.00		"TSCA"	2.60	0	45		"D"	0		"BENT/CRUSHED "
9.00	"C7"	6/3/1997 0:00:00	"MM, SG, TS, TT"	19.00	1.00	"NT"	"ABBA"	2.00	0		"O"				
9.00	"C7"	6/21/2000 0:00:00	"LC, DH, RS"	19.00	1.50		"ABBA"	1.90	0		"O"				
9.00	"C7"	6/10/2002 0:00:00	"MRS, MCP"	19.00	2.00		"ABBA"	2.20	0	0	"O"				
9.00	"C7"	6/13/2007 0:00:00	"RM,ER,ED"	19.00	3.00		"ABBA"	2.30	0	0		"D"	0		
9.00	"C7"	6/14/2011 0:00:00	"KS,PRW,AP,JK"	19.00	4.00		"ABBA"	2.60	0	4		"D"	0		
9.00	"C7"	6/3/1997 0:00:00	"MM, SG, TS, TT"	20.00	1.00	"NT"	"ABBA"	3.40	0		"C"				
9.00	"C7"	6/10/2002 0:00:00	"MRS, MCP"	20.00	2.00		"ABBA"	4.00	0	0	"D"				
9.00	"C7"	6/13/2007 0:00:00	"RM,ER,ED"	20.00	3.00		"ABBA"			8					
9.00	"C7"	6/14/2011 0:00:00	"KS,PRW,AP,JK"	20.00	4.00		"ABBA"			8					
9.00	"C7"	6/3/1997 0:00:00	"MM, SG, TS, TT"	21.00	1.00	"NT"	"ABBA"	2.40	0		"I"				
9.00	"C7"	6/21/2000 0:00:00	"LC, DH, RS"	21.00	1.50		"ABBA"	2.30	0		"O"				
9.00	"C7"	6/10/2002 0:00:00	"MRS, MCP"	21.00	2.00		"ABBA"	2.65	0	0	"I"				
9.00	"C7"	6/13/2007 0:00:00	"RM,ER,ED"	21.00	3.00		"ABBA"			8					
9.00	"C7"	6/14/2011 0:00:00	"KS,PRW,AP,JK"	21.00	4.00		"ABBA"	3.40	0	0		"D"	2		
9.00	"C7"	6/3/1997 0:00:00	"MM, SG, TS, TT"	22.00	1.00	"NT"	"ABBA"	5.40	0		"C"				
9.00	"C7"	6/21/2000 0:00:00	"LC, DH, RS"	22.00	1.50		"ABBA"	5.20	0		"O"				
9.00	"C7"	6/10/2002 0:00:00	"MRS, MCP"	22.00	2.00		"ABBA"	5.45	0	0	"D"				
9.00	"C7"	6/13/2007 0:00:00	"RM,ER,ED"	22.00	3.00		"ABBA"	6.40	0	0		"C"	1		
9.00	"C7"	6/14/2011 0:00:00	"KS,PRW,AP,JK"	22.00	4.00	"MT"	"ABBA"	7.30	0	0		"C"	0		
9.00	"C7"	6/3/1997 0:00:00	"MM, SG, TS, TT"	23.00	1.00	"NT"	"ABBA"	3.40	0		"C"				
9.00	"C7"	6/10/2002 0:00:00	"MRS, MCP"	23.00	2.00		"ABBA"			8					
9.00	"C7"	6/3/1997 0:00:00	"MM, SG, TS, TT"	24.00	1.00	"NT"	"ABBA"	2.60	0		"C"				
9.00	"C7"	6/21/2000 0:00:00	"LC, DH, RS"	24.00	1.50		"ABBA"	2.70	0		"O"				
9.00	"C7"	6/10/2002 0:00:00	"MRS, MCP"	24.00	2.00		"ABBA"	3.15	0	0	"C"				
9.00	"C7"	6/13/2007 0:00:00	"RM,ER,ED"	24.00	3.00		"ABBA"	4.50	0	0		"D"	1		
9.00	"C7"	6/14/2011 0:00:00	"KS,PRW,AP,JK"	24.00	4.00		"ABBA"	6.30	2	0		"C"	1		
9.00	"C7"	6/21/2000 0:00:00	"LC, DH, RS"	25.00	1.50	"NT"	"ABBA"	1.60	0		"O"				
9.00	"C7"	6/10/2002 0:00:00	"MRS, MCP"	25.00	2.00		"ABBA"	1.70	0	0	"O"				
9.00	"C7"	6/13/2007 0:00:00	"RM,ER,ED"	25.00	3.00		"ABBA"	2.30	0	0		"D"	1		
9.00	"C7"	6/14/2011 0:00:00	"KS,PRW,AP,JK"	25.00	4.00		"ABBA"	2.90	0	0		"D"	0		
9.00	"C7"	6/21/2000 0:00:00	"LC, DH, RS"	26.00	1.50	"NT"	"ABBA"	2.90	0		"O"				
9.00	"C7"	6/10/2002 0:00:00	"MRS, MCP"	26.00	2.00		"ABBA"	3.40	0	0	"C"				
9.00	"C7"	6/13/2007 0:00:00	"RM,ER,ED"	26.00	3.00		"ABBA"	4.40	0	0		"D"	1		
9.00	"C7"	6/14/2011 0:00:00	"KS,PRW,AP,JK"	26.00	4.00		"ABBA"	5.50	0	0		"C"	2		
9.00	"C7"	6/10/2002 0:00:00	"MRS, MCP"	27.00	2.00	"NT"	"ABBA"	1.50	0	0	"I"				
9.00	"C7"	6/13/2007 0:00:00	"RM,ER,ED"	27.00	3.00		"ABBA"	2.40	0	0		"D"	1		
9.00	"C7"	6/14/2011 0:00:00	"KS,PRW,AP,JK"	27.00	4.00		"ABBA"	3.20	0	0		"D"	1		
9.00	"C7"	6/10/2002 0:00:00	"MRS, MCP"	28.00	2.00	"NT"	"ABBA"	1.80	0	0	"O"				
9.00	"C7"	6/13/2007 0:00:00	"RM,ER,ED"	28.00	3.00		"ABBA"	2.20	0	0		"D"	1		
9.00	"C7"	6/14/2011 0:00:00	"KS,PRW,AP,JK"	28.00	4.00		"ABBA"	2.90	2	0		"D"	0		
9.00	"C7"	6/10/2002 0:00:00	"MRS, MCP"	29.00	2.00	"NT"	"TSCA"	2.05	0	0	"I"				
9.00	"C7"	6/13/2007 0:00:00	"RM,ER,ED"	29.00	3.00		"TSCA"	3.10	0	0		"D"	1		
9.00	"C7"	6/14/2011 0:00:00	"KS,PRW,AP,JK"	29.00	4.00		"TSCA"	4.70	2	0		"D"	2		
9.00	"C7"	6/13/2007 0:00:00	"RM,ER,ED"	30.00	3.00	"NT"	"ABBA"	1.80	0	0		"D"	0		
9.00	"C7"	6/14/2011 0:00:00	"KS,PRW,AP,JK"	30.00	4.00		"ABBA"	2.90	0	0		"D"	0		
9.00	"C7"	6/13/2007 0:00:00	"RM,ER,ED"	31.00	3.00	"NT"	"ABBA"	1.50	0	0		"D"	1		
9.00	"C7"	6/14/2011 0:00:00	"KS,PRW,AP,JK"	31.00	4.00		"ABBA"	1.60	0	0		"D"	0		
9.00	"C7"	6/13/2007 0:00:00	"RM,ER,ED"	32.00	3.00	"NT"	"ABBA"	1.60	0	0		"D"	1		
9.00	"C7"	6/14/2011 0:00:00	"KS,PRW,AP,JK"	32.00	4.00		"ABBA"	5.20	0	0		"C"	1		
9.00	"C7"	6/13/2007 0:00:00	"RM,ER,ED"	33.00	3.00	"NT"	"ABBA"	2.40	0	0		"D"	1		
9.00	"C7"	6/14/2011 0:00:00	"KS,PRW,AP,JK"	33.00	4.00		"ABBA"	3.40	0	0		"D"	1		
9.00	"C7"	6/13/2007 0:00:00	"RM,ER,ED"	34.00	3.00	"NT"	"ABBA"	2.30	0	0		"D"	1		
9.00	"C7"	6/14/2011 0:00:00	"KS,PRW,AP,JK"	34.00	4.00		"ABBA"	3.50	0	0		"D"	2		
9.00	"C7"	6/13/2007 0:00:00	"RM,ER,ED"	35.00	3.00	"NT"	"ABBA"	1.60	0	0		"D"	1		
9.00	"C7"	6/14/2011 0:00:00	"KS,PRW,AP,JK"	35.00	4.00		"ABBA"	3.00	0	0		"D"	2		
9.00	"C7"	6/14/2011 0:00:00	"KS,PRW,AP,JK"	36.00	4.00	"NT"	"ABBA"	1.80	2	3		"D"	4		
9.00	"C7"	6/14/2011 0:00:00	"KS,PRW,AP,JK"	37.00	4.00	"NT"	"ABBA"	1.60	0	0		"D"	0		
9.00	"C7"	6/14/2011 0:00:00	"KS,PRW,AP,JK"	38.00	4.00	"NT"	"ABBA"	1.60	0	0		"D"	1		
9.00	"C7"	6/14/2011 0:00:00	"KS,PRW,AP,JK"	39.00	4.00	"NT"	"TSCA"	2.70	0	0		"D"	2		
9.00	"C8"	6/3/1997 0:00:00	"MM, SG, TS, TT"	1.00	1.00	"NT"	"ABBA"	8.10	0		"D"				
9.00	"C8"	6/22/2000 0:00:00	"LC, DH, RS"	1.00	1.50		"ABBA"			8					
9.00	"C8"	6/3/1997 0:00:00	"MM, SG, TS, TT"	2.00	1.00	"NT"	"FAGR"	3.20	0		"C"				
9.00	"C8"	6/10/2002 0:00:00	"MRS, MCP, BTP, DER"	2.00	2.00		"FAGR"			8					
9.00	"C8"	6/3/1997 0:00:00	"MM, SG, TS, TT"	3.00	1.00	"NT"	"ABBA"	1.90	0		"I"				
9.00	"C8"	6/10/2002 0:00:00	"MRS, MCP, BTP, DER"	3.00	2.00		"ABBA"			8					
9.00	"C8"	6/3/1997 0:00:00	"MM, SG, TS, TT"	4.00	1.00	"NT"	"ABBA"	3.10	0		"I"				
9.00	"C8"	6/22/2000 0:00:00	"LC, DH, RS"	4.00	1.50		"ABBA"			8					
9.00	"C8"	6/3/1997 0:00:00	"MM, SG, TS, TT"	5.00	1.00	"NT"	"ABBA"	4.00	0		"C"				
9.00	"C8"	6/22/2000 0:00:00	"LC, DH, RS"	5.00	1.50		"ABBA"	4.20	1		"O"				
9.00	"C8"	6/10/2002 0:00:00	"MRS, MCP, BTP, DER"	5.00	2.00		"ABBA"	4.40	0	0	"C"				
9.00	"C8"	6/13/2007 0:00:00	"RM,ER,ED"	5.00	3.00		"ABBA"	4.40	0	0		"D"	2		
9.00	"C8"	6/9/2011 0:00:00	"KS;TG;PRW;NT"	5.00	4.00		"ABBA"	8.00	2	0		"C"	3		
9.00	"C8"	6/3/1997 0:00:00	"MM, SG, TS, TT"	6.00	1.00	"NT"	"ABBA"	5.20	0		"C"				
9.00	"C8"	6/22/2000 0:00:00	"LC, DH, RS"	6.00	1.50		"ABBA"	4.10	1		"O"				
9.00	"C8"	6/10/2002 0:00:00	"MRS, MCP, BTP, DER"	6.00	2.00		"ABBA"	4.30	0	3	"I"				
9.00	"C8"	6/13/2007 0:00:00	"RM,ER,ED"	6.00	3.00		"ABBA"			8					
9.00	"C8"	6/9/2011 0:00:00	"KS;TG;PRW;NT"	6.00	4.00		"ABBA"			8					
9.00	"C8"	6/3/1997 0:00:00	"MM, SG, TS, TT"	7.00	1.00	"NT"	"ABBA"	2.50	0		"I"				
9.00	"C8"	6/22/2000 0:00:00	"LC, DH, RS"	7.00	1.50		"ABBA"	2.00	1		"O"				
9.00	"C8"	6/10/2002 0:00:00	"MRS, MCP, BTP, DER"	7.00	2.00		"ABBA"			8					
9.00	"C8"	6/3/1997 0:00:00	"MM, SG, TS, TT"	8.00	1.00	"NT"	"ABBA"	3.40	0		"C"				
9.00	"C8"	6/22/2000 0:00:00	"LC, DH, RS"	8.00	1.50		"ABBA"	3.30	1		"O"				
9.00	"C8"	6/10/2002 0:00:00	"MRS, MCP, BTP, DER"	8.00	2.00		"ABBA"	3.60	0	0	"C"				
9.00	"C8"	6/13/2007 0:00:00	"RM,ER,ED"	8.00	3.00		"ABBA"	3.70	0	5		"D"	0		
9.00	"C8"	6/9/2011 0:00:00	"KS;TG;PRW;NT"	8.00	4.00		"ABBA"			9					
9.00	"C8"	6/3/1997 0:00:00	"MM, SG, TS, TT"	9.00	1.00	"NT"	"ABBA"	5.30	0		"D"				
9.00	"C8"	6/10/2002 0:00:00	"MRS, MCP, BTP, DER"	9.00	2.00		"ABBA"			9					
9.00	"C8"	6/13/2007 0:00:00	"RM,ER,ED"	9.00	3.00		"ABBA"			9					
9.00	"C8"	6/3/1997 0:00:00	"MM, SG, TS, TT"	10.00	1.00	"NT"	"TSCA"	2.40	0		"O"				
9.00	"C8"	6/22/2000 0:00:00	"LC, DH, RS"	10.00	1.50		"TSCA"	3.40	1		"O"				
9.00	"C8"	6/10/2002 0:00:00	"MRS, MCP, BTP, DER"	10.00	2.00		"TSCA"	5.20	0	0	"D"				
9.00	"C8"	6/13/2007 0:00:00	"RM,ER,ED"	10.00	3.00		"TSCA"	8.20	0	3		"D"	2		
9.00	"C8"	6/9/2011 0:00:00	"KS;TG;PRW;NT"	10.00	4.00		"TSCA"			-1					"OS 031"
9.00	"C8"	6/3/1997 0:00:00	"MM, SG, TS, TT"	11.00	1.00	"NT"	"ABBA"	3.80	0		"C"				
9.00	"C8"	6/10/2002 0:00:00	"MRS, MCP, BTP, DER"	11.00	2.00		"ABBA"			9					
9.00	"C8"	6/13/2007 0:00:00	"RM,ER,ED"	11.00	3.00		"ABBA"			9					
9.00	"C8"	6/3/1997 0:00:00	"MM, SG, TS, TT"	12.00	1.00	"NT"	"TSCA"	4.80	0		"C"				
9.00	"C8"	6/22/2000 0:00:00	"LC, DH, RS"	12.00	1.50		"TSCA"	4.90	1		"O"				
9.00	"C8"	6/10/2002 0:00:00	"MRS, MCP, BTP, DER"	12.00	2.00		"TSCA"	6.20	0	0	"D"				
9.00	"C8"	6/13/2007 0:00:00	"RM,ER,ED"	12.00	3.00		"TSCA"								
9.00	"C8"	6/3/1997 0:00:00	"MM, SG, TS, TT"	13.00	1.00	"NT"	"ABBA"	2.30	0		"O"				
9.00	"C8"	6/22/2000 0:00:00	"LC, DH, RS"	13.00	1.50		"ABBA"	2.50	1		"O"				
9.00	"C8"	6/10/2002 0:00:00	"MRS, MCP, BTP, DER"	13.00	2.00		"ABBA"	2.80	0	0	"O"				
9.00	"C8"	6/13/2007 0:00:00	"RM,ER,ED"	13.00	3.00		"ABBA"			8					
9.00	"C8"	6/9/2011 0:00:00	"KS;TG;PRW;NT"	13.00	4.00		"ABBA"			8					
9.00	"C8"	6/3/1997 0:00:00	"MM, SG, TS, TT"	14.00	1.00	"NT"	"TSCA"	1.50	0		"I"				
9.00	"C8"	6/10/2002 0:00:00	"MRS, MCP, BTP, DER"	14.00	2.00		"TSCA"			8					
9.00	"C8"	6/3/1997 0:00:00	"MM, SG, TS, TT"	15.00	1.00	"NT"	"ABBA"	2.40	0		"I"				
9.00	"C8"	6/22/2000 0:00:00	"LC, DH, RS"	15.00	1.50		"ABBA"	3.10	1		"O"				
9.00	"C8"	6/10/2002 0:00:00	"MRS, MCP, BTP, DER"	15.00	2.00		"ABBA"	3.20	0	0	"I"				
9.00	"C8"	6/13/2007 0:00:00	"RM,ER,ED"	15.00	3.00		"ABBA"	4.50	0	0		"D"	1		
9.00	"C8"	6/9/2011 0:00:00	"KS;TG;PRW;NT"	15.00	4.00		"ABBA"	6.10	2	0		"D"	1		
9.00	"C8"	6/3/1997 0:00:00	"MM, SG, TS, TT"	16.00	1.00	"NT"	"ABBA"	8.70	0		"D"				
9.00	"C8"	6/22/2000 0:00:00	"LC, DH, RS"	16.00	1.50		"ABBA"	6.80	1		"O"				
9.00	"C8"	6/10/2002 0:00:00	"MRS, MCP, BTP, DER"	16.00	2.00		"ABBA"	7.25	0	0	"D"				
9.00	"C8"	6/13/2007 0:00:00	"RM,ER,ED"	16.00	3.00		"ABBA"	8.90	0	0		"C"	2		
9.00	"C8"	6/9/2011 0:00:00	"KS;TG;PRW;NT"	16.00	4.00		"ABBA"			-1					"OS 032"
9.00	"C8"	6/3/1997 0:00:00	"MM, SG, TS, TT"	17.00	1.00	"NT"	"ABBA"	1.90	0		"C"				
9.00	"C8"	6/22/2000 0:00:00	"LC, DH, RS"	17.00	1.50		"ABBA"	2.10	1		"O"				
9.00	"C8"	6/10/2002 0:00:00	"MRS, MCP, BTP, DER"	17.00	2.00		"ABBA"	2.50	0	0	"I"				
9.00	"C8"	6/13/2007 0:00:00	"RM,ER,ED"	17.00	3.00		"ABBA"	3.40	0	0		"D"	1		
9.00	"C8"	6/9/2011 0:00:00	"KS;TG;PRW;NT"	17.00	4.00		"ABBA"	5.00	2	0		"D"	3		
9.00	"C8"	6/3/1997 0:00:00	"MM, SG, TS, TT"	18.00	1.00	"NT"	"ABBA"	4.60	0		"D"				
9.00	"C8"	6/10/2002 0:00:00	"MRS, MCP, BTP, DER"	18.00	2.00		"ABBA"			8					
9.00	"C8"	6/3/1997 0:00:00	"MM, SG, TS, TT"	19.00	1.00	"NT"	"ABBA"	3.30	0		"C"				
9.00	"C8"	6/22/2000 0:00:00	"LC, DH, RS"	19.00	1.50		"ABBA"			8					
9.00	"C8"	6/3/1997 0:00:00	"MM, SG, TS, TT"	20.00	1.00	"NT"	"ABBA"	1.70	0		"C"				
9.00	"C8"	6/10/2002 0:00:00	"MRS, MCP, BTP, DER"	20.00	2.00		"ABBA"			8					
9.00	"C8"	6/22/2000 0:00:00	"LC, DH, RS"	21.00	1.50	"NT"	"ABBA"	2.40	1		"O"				
9.00	"C8"	6/10/2002 0:00:00	"MRS, MCP, BTP, DER"	21.00	2.00		"ABBA"	2.65	0	0	"C"				
9.00	"C8"	6/13/2007 0:00:00	"RM,ER,ED"	21.00	3.00		"ABBA"	4.10	0	0		"D"	1		
9.00	"C8"	6/9/2011 0:00:00	"KS;TG;PRW;NT"	21.00	4.00		"ABBA"	5.80	2	0		"D"	2		
9.00	"C8"	6/22/2000 0:00:00	"LC, DH, RS"	22.00	1.50	"NT"	"ABBA"	1.60	1		"O"				
9.00	"C8"	6/10/2002 0:00:00	"MRS, MCP, BTP, DER"	22.00	2.00		"ABBA"	2.15	0	0	"I"				
9.00	"C8"	6/13/2007 0:00:00	"RM,ER,ED"	22.00	3.00		"ABBA"	3.90	0	0		"D"	2		
